#Time X Y Z(m) dE dN dU(m) RMS Ratio GPS BDS
2390 247848 -2267809.962049757596105 5009324.099182355217636 3221016.701660848222673 -153.737830907855937 1581.679333992372676 -7.766310642212829 26.811 7 15
2390 247849 -2267809.963518572971225 5009324.100003059953451 3221016.703362037893385 -153.738830548585383 1581.678556622721999 -7.768340774229017 28.504 7 15
2390 247850 -2267809.963124541100115 5009324.098434674553573 3221016.701931756455451 -153.739118381463584 1581.678979774712616 -7.766243420301635 23.466 7 15
2390 247851 -2267809.965983982663602 5009324.103428357280791 3221016.704857203643769 -153.739663964528916 1581.679371368080865 -7.772663740249953 13.522 7 15
2390 247852 -2267809.966272915713489 5009324.103285847231746 3221016.705134978517890 -153.739985954478357 1581.679126711545223 -7.772795709769468 27.627 7 15
2390 247853 -2267809.963460575323552 5009324.100168150849640 3221016.702913774643093 -153.738709629480809 1581.679006964067867 -7.768221904909723 22.043 7 15
2390 247854 -2267809.966932221781462 5009324.105901770293713 3221016.707444574683905 -153.739507786029037 1581.678486811797256 -7.776256035715704 21.812 7 15
2390 247855 -2267809.961858721915632 5009324.100200003013015 3221016.703135225456208 -153.737237198565765 1581.678495279712251 -7.767790493639524 17.973 7 15
2390 247856 -2267809.966690294910222 5009324.100832371972501 3221016.705061716493219 -153.741377994721233 1581.678141423815759 -7.770981723656718 22.728 7 15
2390 247857 -2267809.964023422915488 5009324.105155541561544 3221016.705273464322090 -153.737165600610695 1581.679401596364642 -7.773534083286307 16.979 7 15
2390 247858 -2267809.966804731637239 5009324.106663767248392 3221016.709515457507223 -153.739077396650316 1581.677029321559758 -7.777861007975247 15.746 7 15
2390 247859 -2267809.963314194232225 5009324.100751461461186 3221016.703887028619647 -153.738335720096984 1581.678408121472557 -7.769122172267345 21.628 7 15
2390 247860 -2267809.964040298480541 5009324.100500018335879 3221016.704025289975107 -153.739100898525521 1581.678324808878187 -7.769253047059010 21.640 7 15
2390 247861 -2267809.965825877152383 5009324.105102012865245 3221016.704600105062127 -153.738829719061584 1581.680334491445137 -7.773790082975154 16.554 7 15
2390 247862 -2267809.965097571723163 5009324.099810859188437 3221016.704726835712790 -153.740348286108770 1581.677623128717414 -7.769444365201309 13.464 7 15
2390 247863 -2267809.967276015784591 5009324.106052224524319 3221016.707462176680565 -153.739758936922385 1581.678613356313463 -7.776505134765500 22.150 7 15
2390 247864 -2267809.964740508701652 5009324.103465675376356 3221016.705009551718831 -153.738515764658359 1581.678996835765474 -7.772328788503899 27.271 7 15
2390 247865 -2267809.966380320023745 5009324.105660572648048 3221016.708205176051706 -153.739104470417885 1581.677604416632676 -7.776257295162793 27.389 7 15
2390 247866 -2267809.964754175394773 5009324.097672766074538 3221016.701247806195170 -153.740917193978987 1581.679557622589527 -7.765876860908349 15.580 7 15
2390 247867 -2267809.964223316870630 5009324.103133514523506 3221016.705152336508036 -153.738181582897482 1581.678611696215285 -7.771957041552497 20.315 7 15
2390 247868 -2267809.964713419321924 5009324.104366530664265 3221016.706343175377697 -153.738119576025554 1581.678259635686572 -7.773703705504488 26.335 7 14
2390 247869 -2267809.962017542216927 5009324.099318347871304 3221016.702567589934915 -153.737745476536475 1581.678609270016523 -7.766866691995659 21.704 7 14
2390 247870 -2267809.966462071519345 5009324.102593768388033 3221016.707772549241781 -153.740443687508446 1581.676574346825191 -7.773660260043840 19.767 7 14
2390 247871 -2267809.966730452142656 5009324.107424584217370 3221016.708892911672592 -153.738695969019432 1581.677902147449458 -7.778115195205771 26.632 7 15
2390 247872 -2267809.967070986982435 5009324.100263602100313 3221016.703953210730106 -153.741959365833281 1581.678912588967933 -7.770107353834248 14.683 7 15
2390 247873 -2267809.964963482692838 5009324.104129356332123 3221016.707577365916222 -153.738445194808776 1581.677139296123414 -7.774233631263343 16.540 7 15
2390 247874 -2267809.964926175773144 5009324.100543393753469 3221016.703595536760986 -153.739890048560312 1581.678900670736539 -7.769383328185086 21.409 7 15
2390 247875 -2267809.963417201302946 5009324.102568675763905 3221016.704079412855208 -153.737680146090554 1581.679105312540287 -7.770682312424412 27.595 7 15
2390 247876 -2267809.968754378613085 5009324.107698557898402 3221016.709053728263825 -153.740426788578816 1581.678314644642569 -7.779130730350545 24.362 7 15
2390 247877 -2267809.965855886694044 5009324.103161762468517 3221016.706321984063834 -153.739657211486474 1581.677959560650834 -7.773153451621084 25.608 7 15
2390 247878 -2267809.964638855773956 5009324.101576571352780 3221016.705569193232805 -153.739202219405968 1581.677618965662532 -7.771094892311879 17.512 7 15
2390 247879 -2267809.966126149985939 5009324.106463700532913 3221016.707393397111446 -153.738541712848928 1581.678622107057436 -7.776384621408653 31.383 7 15
2390 247880 -2267809.966142490971833 5009324.106398400850594 3221016.708334255032241 -153.738583528954223 1581.677784988396525 -7.776817320454342 29.003 7 15
2390 247881 -2267809.964966706465930 5009324.099864419549704 3221016.702542957849801 -153.740206979173536 1581.679501360096310 -7.768330095850615 17.579 7 15
2390 247882 -2267809.966425544582307 5009324.105025309138000 3221016.708563323132694 -153.739407650999794 1581.677011340558920 -7.775956934337557 23.084 7 15
2390 247883 -2267809.966099059209228 5009324.104891690425575 3221016.706874071620405 -153.739165325422505 1581.678335922922543 -7.774877685891624 24.470 7 15
2390 247884 -2267809.965247768908739 5009324.104929983615875 3221016.708544955123216 -153.738374004386799 1581.676736197380933 -7.775454489527647 26.363 7 15
2390 247885 -2267809.964092340786010 5009324.106568245217204 3221016.706988667603582 -153.736645790211298 1581.678592846433048 -7.775538609236605 30.556 7 15
2390 247886 -2267809.964720170479268 5009324.104243892244995 3221016.707909288350493 -153.738176302084810 1581.676855461965033 -7.774405755301700 33.215 7 15
2390 247887 -2267809.966589435935020 5009324.101237953640521 3221016.704374311491847 -153.741118851074305 1581.678900080130234 -7.770914792163524 22.631 7 15
2390 247888 -2267809.965879564173520 5009324.096881387755275 3221016.702871857210994 -153.742268789989851 1581.678028388360644 -7.766480973600949 17.273 7 15
2390 247889 -2267809.965513539966196 5009324.098853507079184 3221016.702893927693367 -153.741122044142060 1581.678845679746701 -7.767909512786730 28.485 7 14
2390 247890 -2267809.965826811268926 5009324.099711555056274 3221016.704407482873648 -153.741053579129300 1581.678005026626124 -7.769463169568837 26.576 7 14
2390 247891 -2267809.967977601103485 5009324.103760955855250 3221016.706508893519640 -153.741342996610172 1581.678520642291915 -7.774472146355777 36.601 6 14
2390 247892 -2267809.966421577148139 5009324.108694856055081 3221016.709120135754347 -153.737890726201215 1581.678229801641692 -7.779117618181061 39.177 6 14
2390 247893 -2267809.965630724094808 5009324.099382163956761 3221016.706400550436229 -153.741010782819956 1581.676094911569862 -7.770147929331955 33.288 6 14
2390 247894 -2267809.965723702218384 5009324.106206294149160 3221016.707185579463840 -153.738281234886244 1581.678597578792051 -7.775934110563242 31.755 6 15
2390 247895 -2267809.967229904606938 5009324.103254452347755 3221016.707442626357079 -153.740870722534282 1581.677325279005800 -7.774283687667150 27.520 6 15
2390 247896 -2267809.966796809807420 5009324.105868735350668 3221016.708266097586602 -153.739398048666715 1581.677735604002464 -7.776599506457046 24.067 6 15
2390 247897 -2267809.965820365585387 5009324.103884927928448 3221016.707584845833480 -153.739326620280224 1581.677199274114173 -7.774349998200819 23.113 7 15
2390 247898 -2267809.967443265486509 5009324.104705211706460 3221016.707456269767135 -153.740466806261225 1581.678029884282978 -7.775504668736772 16.503 7 15
2390 247899 -2267809.967299883719534 5009324.103572625666857 3221016.705802614800632 -153.740803260050370 1581.678899702874105 -7.773724753378559 17.890 7 15
2390 247900 -2267809.969018750358373 5009324.110927481204271 3221016.710608681663871 -153.739336033791176 1581.678525705254287 -7.782548247815441 12.298 7 15
2390 247901 -2267809.964766024146229 5009324.102789836004376 3221016.706970774568617 -153.738817723521890 1581.677000197972575 -7.772804249679950 25.038 7 15
2390 247902 -2267809.971003002487123 5009324.110300187952816 3221016.712168107740581 -153.741402389713983 1581.677308088874497 -7.783553308298252 28.939 7 15
2390 247903 -2267809.964704576414078 5009324.102652208879590 3221016.704842349980026 -153.738818501405035 1581.678756706608738 -7.771592810418383 9.915 7 15
2390 247904 -2267809.965704874601215 5009324.108056705445051 3221016.706569830887020 -153.737500978624780 1581.679980608335200 -7.777066343843899 6.018 7 15
2390 247905 -2267809.964741628617048 5009324.104561282321811 3221016.707378308288753 -153.738064959796077 1581.677464203011368 -7.774392565463188 23.720 7 15
2390 247906 -2267809.966382647398859 5009324.103099383413792 3221016.704552401322871 -153.740162817638975 1581.679565127110891 -7.772392327567928 15.395 7 15
2390 247907 -2267809.965148387942463 5009324.101341820321977 3221016.703980389051139 -153.739763215990024 1581.678985425243582 -7.770284274738003 22.735 7 15
2390 247908 -2267809.966738633345813 5009324.105557193048298 3221016.705778135918081 -153.739473528803217 1581.679721933469864 -7.775070063955013 27.506 7 15
2390 247909 -2267809.966693413909525 5009324.106088303029537 3221016.708588082343340 -153.739213305499334 1581.677538276747100 -7.776898683289687 29.225 7 15
2390 247910 -2267809.968440718017519 5009324.105535506270826 3221016.707802566234022 -153.741033078644648 1581.678325068508911 -7.776686372472426 19.265 7 15
2390 247911 -2267809.966320979408920 5009324.106603777967393 3221016.708839986473322 -153.738661435745144 1581.677481915544831 -7.777298859187056 19.150 7 14
2390 247912 -2267809.963743977248669 5009324.105394065380096 3221016.707261848263443 -153.736812657908388 1581.677740966129477 -7.774632442454561 14.354 7 14
2390 247913 -2267809.967646203003824 5009324.107197320088744 3221016.708051816094667 -153.739623944960329 1581.678713243165475 -7.777834704942194 32.986 7 14
2390 247914 -2267809.965147370938212 5009324.108219685032964 3221016.710917088203132 -153.736925878141733 1581.676195154941524 -7.779205413943117 15.043 7 15
2390 247915 -2267809.966304193716496 5009324.108196607790887 3221016.709778928197920 -153.737989265533940 1581.677407149211376 -7.779019788404298 19.506 6 15
2390 247916 -2267809.968716868199408 5009324.111277128569782 3221016.711589410901070 -153.738916824323610 1581.677779659367843 -7.783213751318215 26.505 6 15
2390 247917 -2267809.966307127382606 5009324.105471851304173 3221016.708367802668363 -153.739115619746713 1581.677361645403153 -7.776165872258190 17.999 6 15
2390 247918 -2267809.966938642784953 5009324.110934140160680 3221016.710761412046850 -153.737438300929739 1581.677961313331252 -7.781892282746014 21.936 6 15
2390 247919 -2267809.966155311092734 5009324.107445430010557 3221016.708660251926631 -153.738163416365410 1581.677991641518929 -7.777809040320079 21.924 6 15
2390 247920 -2267809.965734156779945 5009324.109936407767236 3221016.709037182386965 -153.736752471055411 1581.678731966244186 -7.779805429647013 21.349 6 15
2390 247921 -2267809.966365153901279 5009324.108567200601101 3221016.709909782279283 -153.737891969123609 1581.677478795955267 -7.779398705437956 26.011 6 15
2390 247922 -2267809.964709764346480 5009324.107132426463068 3221016.707264926284552 -153.736975598964648 1581.678745507167378 -7.776340950857389 25.233 6 15
2390 247923 -2267809.964916627388448 5009324.110546045936644 3221016.709010922349989 -153.735756285345929 1581.678865486880795 -7.779980040256703 25.706 6 15
2390 247924 -2267809.969188017304987 5009324.109945881180465 3221016.708611514884979 -153.739895045677542 1581.679826795975259 -7.780823274280664 25.445 6 15
2390 247925 -2267809.964613523799926 5009324.104380200617015 3221016.707253837492317 -153.738022933337277 1581.677460722622982 -7.774141734701942 20.446 6 15
2390 247926 -2267809.965756403282285 5009324.104802091605961 3221016.708686067722738 -153.738890114727326 1581.676662052168467 -7.775606511440003 20.909 6 15
2390 247927 -2267809.967467981390655 5009324.106322621926665 3221016.706327331252396 -153.739822307294617 1581.679756153631843 -7.776208759699330 12.201 7 15
2390 247928 -2267809.965546566061676 5009324.106867589987814 3221016.707434267736971 -153.737847146628496 1581.678652425616292 -7.776516428750938 30.702 7 15
2390 247929 -2267809.965903545729816 5009324.102914052084088 3221016.704721265472472 -153.739802784108292 1581.679233485371697 -7.772162565026122 13.361 7 15
2390 247930 -2267809.965786197222769 5009324.104139450937510 3221016.704082778654993 -153.739190528211680 1581.680326096219005 -7.772757865531730 21.100 7 15
2390 247931 -2267809.964642890729010 5009324.105512960813940 3221016.705632629338652 -153.737582539730454 1581.679387560439864 -7.774217057053278 9.632 7 15
2390 247932 -2267809.968124221079051 5009324.108818513341248 3221016.710156603716314 -153.739390846062065 1581.677751222997813 -7.780346095368799 26.848 7 15
2390 247933 -2267809.964862817898393 5009324.103189129382372 3221016.704498306848109 -153.738741235611371 1581.679334748130941 -7.771895444960307 20.197 7 15
2390 247934 -2267809.965465900488198 5009324.102914365008473 3221016.704809809569269 -153.739403958407763 1581.679065652832378 -7.772052366061303 14.324 7 14
2390 247935 -2267809.964226115960628 5009324.106507687829435 3221016.706978101283312 -153.736792633646758 1581.678601946890922 -7.775533239991830 13.905 7 14
2390 247936 -2267809.964168826118112 5009324.102454328909516 3221016.705628001596779 -153.738412035760177 1581.677876176151130 -7.771646523710473 13.900 7 14
2390 247937 -2267809.967173238750547 5009324.105649990960956 3221016.707664837595075 -153.739831186561844 1581.678231058288929 -7.776256027129250 6.299 7 15
2390 247938 -2267809.965917720459402 5009324.104687348939478 3221016.707954937592149 -153.739084394893609 1581.677272423551130 -7.775202231374408 8.066 7 15
